Series Name,Series Code,Country Name,Country Code,2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Russian Federation,RUS,4.45309639834757,4.21872333852829,3.84915193512856,1.53897351738807,-1.04526203847087,-2.18388547157608,0.0102479204324482,1.70938569423402,2.81552410737709,2.24397951657973,-2.4510269293305,6.04547405075897
GNI per capita growth (annual %),NY.GNP.PCAP.KD.ZG,Brazil,BRA,5.53681083556239,3.53961303111757,1.09490727321675,3.28311390871797,-0.828440375054228,-4.35467921238407,-4.29096654163843,0.772417151019283,0.0398446372312122,0.547064909119129,-3.33092308139233,3.81840629754599
GNI per capita growth (annual %),NY.GNP.PCAP.KD.ZG,Canada,CAN,1.65178334795321,2.21464010156622,0.791434813153643,1.51629257363346,1.75057975902331,0.0345854421982352,0.182990228436822,1.74491837141413,0.890901874600218,0.96313354735554,-5.68624215238574,4.5922233902259
GNI per capita growth (annual %),NY.GNP.PCAP.KD.ZG,China,CHN,9.81062542568505,8.40453229836291,7.89266546554508,6.43296811039701,7.75474147578362,5.77962846676382,6.21566085215197,6.69409810408337,5.9253576679436,5.74656963555947,1.46990601533041,8.23443816026173
GNI per capita growth (annual %),NY.GNP.PCAP.KD.ZG,Germany,DEU,4.07099448105832,6.41669711732371,0.0729498481572932,0.0900506544946325,1.48629252304873,0.906604886656751,1.62263857756358,2.19039919417685,1.63930335351867,0.829884247597491,-4.1491162912275,3.15153945368489
GNI per capita growth (annual %),NY.GNP.PCAP.KD.ZG,India,IND,6.48812552057532,4.02599825558919,3.7460097407662,4.9422411173762,6.16978377053337,6.74351058059848,6.03542453124702,6.58487716315823,5.31587488799646,2.93612365817843,-7.0894288183359,7.43544816398263
GNI per capita growth (annual %),NY.GNP.PCAP.KD.ZG,Nigeria,NGA,4.59625356813345,2.5697307488594,1.80999603410625,4.03750201371702,5.31438574531002,0.955594528892419,-3.53800856273855,-2.41917822284712,-1.95255202861385,0.98090365634333,-4.67450124640153,0.672377135837436
GNI per capita growth (annual %),NY.GNP.PCAP.KD.ZG,New Zealand,NZL,-0.619016155578791,1.86218609396977,2.14948670525897,2.10697986450288,2.01821155416584,2.40870867918002,1.57323155534583,0.739737996370422,1.86023847426672,2.02157781424988,-2.33511877197974,3.94183355412329
GNI per capita growth (annual %),NY.GNP.PCAP.KD.ZG,United Kingdom,GBR,2.52064838382131,0.651287576505368,-0.580453405481634,0.283075477134574,2.41773690751366,1.1717275230598,1.22569845421128,3.06820754455428,0.799359203743848,2.37981142096606,-13.3156939245922,9.68448155841699
GNI per capita growth (annual %),NY.GNP.PCAP.KD.ZG,United States,USA,2.18523530525736,0.96588356503166,1.44269509032691,1.07880251809836,1.51596386509539,1.8316633389905,0.967085392612461,1.86284787003189,2.31460447842611,1.7183136345305,-4.04971490570414,5.5783577847216
GNI per capita growth (annual %),NY.GNP.PCAP.KD.ZG,South Africa,ZAF,1.85769788751402,1.45770135983554,0.904948063181024,1.2010805335668,-0.221313251613722,-0.584638203112277,-0.594993454691959,0.517553681640919,0.276182029870171,-0.699084734030691,-6.72062581944006,3.56617380922317
GNI per capita growth (annual %),NY.GNP.PCAP.KD.ZG,Russian Federation,RUS,4.42902448952529,4.19131811264467,3.71211984171849,1.12371321363207,-0.819411024879329,-1.42064367369835,0.111183366333307,1.75637399383642,2.94750846415097,1.48920438004627,-1.48162750812266,5.79999749742672
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Brazil,BRA,8.42333833667878,8.3185922188201,7.9431269413538,7.50456453292993,7.84670974352809,7.56617501207116,8.10360435870246,3.67138451275035,4.49353433137021,4.22425886899158,6.47249960755747,11.3840669684878
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Canada,CAN,2.84952260303781,3.23554058161351,1.21317170229591,1.73744799956536,1.94459869733706,-0.876717544815605,0.75403003025545,2.5649968397985,1.61741439035406,1.56621123239672,0.615457490563671,8.15333924257004
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,China,CHN,6.88138025315708,8.07568446695551,2.33121757577324,2.16337002683569,1.03106368767851,-0.00294409357314862,1.4073460272495,4.23268197526643,3.4997476356901,1.28670040757089,0.492493696910714,4.55328427986601
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Germany,DEU,0.645275771121817,1.06948374534943,1.49648883779834,1.95939168302444,1.87793985374911,1.85367882408802,1.32775222269545,1.50373898915133,2.00749244131613,2.12438467511859,1.8108102219645,3.05760069776311
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,India,IND,10.5260308561853,8.73358014404614,7.93438627031915,6.1865039792641,3.33175691706154,2.27958810849833,3.23797495080767,3.96925793352338,3.88424027196663,2.40551716106513,4.74654893260742,8.53852548128178
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Nigeria,NGA,16.3427663263401,9.77845809675884,9.94763670647075,4.96474571562726,4.66262291697188,2.86366512244869,9.54367007033214,11.1189180740769,10.2284850900326,10.3847791937551,7.8491420459553,10.1310336860574
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,New Zealand,NZL,3.13709369087272,2.4851390104337,-0.173557765422117,4.15682383584432,0.416130286683241,1.43117649482835,2.34810482527675,3.51715584280765,1.75240141778291,3.10008899782621,2.01134373473306,4.80486674681298
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,United Kingdom,GBR,1.43351938337761,2.12421156255054,1.47630051250903,2.17128685858923,1.27779694526409,0.712571162002718,1.87860951820822,1.79116422658598,1.73785288253913,2.1134137816924,5.93314681453445,0.0165739998990233
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,United States,USA,1.20179162538872,2.0777138203681,1.87059552937039,1.75094977881791,1.86989137220993,1.00054163291141,1.00223548021816,1.89961013996167,2.40405859264381,1.79393050089551,1.30491207120562,4.4927922357685
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,South Africa,ZAF,6.12843243160444,5.53905643151262,4.68520638813985,5.84411140067347,5.36654618468381,5.54552812339873,6.9521719608848,5.47332197481477,3.74575414001824,4.63808148407834,5.69261529432792,6.21901712135855
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Russian Federation,RUS,14.1911095682623,24.4600860623194,8.90786842114997,5.32013887201612,7.49007111733965,7.24973590741396,2.84422269754501,5.34981508815954,9.99797671159203,3.26313281835351,0.898246027085079,18.9905167887065
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Brazil,BRA,84.335,84.631,84.923,85.209,85.492,85.77,86.042,86.309,86.569,86.824,87.073,87.317
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Canada,CAN,80.937,81.096,81.137,81.178,81.218,81.259,81.3,81.35,81.411,81.482,81.562,81.653
Urban population (% of total population),SP.URB.TOTL.IN.ZS,China,CHN,49.226,50.511,51.765,53.013,54.259,55.5,56.736,57.96,59.152,60.308,61.428,62.512
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Germany,DEU,76.966,77.16,77.17,77.18,77.19,77.2,77.224,77.261,77.312,77.376,77.453,77.544
Urban population (% of total population),SP.URB.TOTL.IN.ZS,India,IND,30.93,31.276,31.634,32.003,32.384,32.777,33.182,33.6,34.03,34.472,34.926,35.393
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Nigeria,NGA,43.48,44.366,45.246,46.118,46.982,47.838,48.683,49.519,50.344,51.157,51.958,52.746
Urban population (% of total population),SP.URB.TOTL.IN.ZS,New Zealand,NZL,86.16,86.1,86.161,86.221,86.281,86.341,86.4,86.466,86.538,86.615,86.699,86.789
Urban population (% of total population),SP.URB.TOTL.IN.ZS,United Kingdom,GBR,81.302,81.57,81.837,82.102,82.365,82.626,82.886,83.143,83.398,83.652,83.903,84.152
Urban population (% of total population),SP.URB.TOTL.IN.ZS,United States,USA,80.772,80.944,81.119,81.299,81.483,81.671,81.862,82.058,82.256,82.459,82.664,82.873
Urban population (% of total population),SP.URB.TOTL.IN.ZS,South Africa,ZAF,62.218,62.746,63.272,63.793,64.312,64.828,65.341,65.85,66.355,66.856,67.354,67.847
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Russian Federation,RUS,73.687,73.732,73.791,73.863,73.95,74.05,74.164,74.292,74.433,74.587,74.754,74.934
"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,Brazil,BRA,..,7.58,7.25,7.07,6.76,8.54,11.58,12.79,12.33,11.94,13.7,13.16
"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,Canada,CAN,8.18,7.64,7.39,7.14,7.02,6.95,7.04,6.43,5.84,5.69,9.66,7.53
"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,China,CHN,4.1,4.1,4.1,4.05,4.1,..,..,3.9,4.93,5.15,5.61,5.11
"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,Germany,DEU,6.97,5.82,5.38,5.23,4.98,4.62,4.12,3.75,3.38,3.14,3.86,3.64
"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,India,IND,3.12,..,3.22,..,..,..,..,..,7.65,6.51,7.86,6.38
"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,Nigeria,NGA,..,3.77,..,3.71,4.56,4.31,7.06,8.39,..,10.7,..,..
"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,New Zealand,NZL,6.56,6.49,6.93,5.84,5.43,5.42,5.15,4.74,4.34,4.11,4.6,3.78
"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,United Kingdom,GBR,7.79,8.04,7.88,7.52,6.11,5.3,4.81,4.33,4,3.74,..,..
"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,United States,USA,9.63,8.95,8.07,7.37,6.17,5.28,4.87,4.36,3.9,3.67,8.05,5.35
"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,South Africa,ZAF,23.18,21.42,21.79,22.04,22.61,22.87,24.02,23.99,24.22,25.54,24.34,28.77
"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,Russian Federation,RUS,7.37,6.54,5.44,5.46,5.16,5.57,5.56,5.21,4.85,4.5,5.59,4.72
"Population, total",SP.POP.TOTL,Brazil,BRA,196353492,198185302,199977707,201721767,203459650,205188205,206859578,208504960,210166592,211782878,213196304,214326223
"Population, total",SP.POP.TOTL,Canada,CAN,34004889,34339328,34714222,35082954,35437435,35702908,36109487,36545236,37065084,37601230,38007166,38226498
"Population, total",SP.POP.TOTL,China,CHN,1337705000,1345035000,1354190000,1363240000,1371860000,1379860000,1387790000,1396215000,1402760000,1407745000,1411100000,1412360000
"Population, total",SP.POP.TOTL,Germany,DEU,81776930,80274983,80425823,80645605,80982500,81686611,82348669,82657002,82905782,83092962,83160871,83196078
"Population, total",SP.POP.TOTL,India,IND,1240613620,1257621191,1274487215,1291132063,1307246509,1322866505,1338636340,1354195680,1369003306,1383112050,1396387127,1407563842
"Population, total",SP.POP.TOTL,Nigeria,NGA,160952853,165463745,170075932,174726123,179379016,183995785,188666931,193495907,198387623,203304492,208327405,213401323
"Population, total",SP.POP.TOTL,New Zealand,NZL,4350700,4384000,4408100,4442100,4516500,4609400,4714100,4813600,4900600,4979200,5090200,5111400
"Population, total",SP.POP.TOTL,United Kingdom,GBR,62766365,63258810,63700215,64128273,64602298,65116219,65611593,66058859,66460344,66836327,67081234,67026300
"Population, total",SP.POP.TOTL,United States,USA,309327143,311583481,313877662,316059947,318386329,320738994,323071755,325122128,326838199,328329953,331511512,332031554
"Population, total",SP.POP.TOTL,South Africa,ZAF,51784921,52443325,53145033,53873616,54729551,55876504,56422274,56641209,57339635,58087055,58801927,59392255
"Population, total",SP.POP.TOTL,Russian Federation,RUS,142849468,142960908,143201721,143506995,143819667,144096870,144342397,144496739,144477859,144406261,144073139,143449286
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Data from database: World Development Indicators,,,,,,,,,,,,,,,
Last Updated: 10/26/2023,,,,,,,,,,,,,,,
